date,timestamp,latitude,longitude,current(KA),gc,distance_km,address,YEAR
9/4/2018,38:12.0,6.6846,3.1532,6.4,G,1.776333222,"Isale, Ado Odo/Ota, Ogun, 112104, Nigeria",2018
9/4/2018,51:30.7,6.6634,3.1496,16,G,0.94320031,"Ado Odo/Ota, Ogun, 112104, Nigeria",2018
20/04/2018,41:59.1,6.6652,3.1441,8.5,G,1.388512954,"Ado Odo/Ota, Ogun, 112104, Nigeria",2018
20/04/2018,43:06.1,6.6791,3.1516,5.8,G,1.239920713,"Ado Odo/Ota, Ogun, 112104, Nigeria",2018
20/04/2018,49:38.9,6.6588,3.1642,11.8,G,1.434090185,"Ado Odo/Ota, Ogun, 112104, Nigeria",2018
20/04/2018,50:39.1,6.6619,3.1656,8.9,G,1.304684579,"Ado Odo/Ota, Ogun, 112104, Nigeria",2018
20/04/2018,53:46.3,6.681,3.1609,-27.6,G,1.446827609,"Ado Odo/Ota, Ogun, 112104, Nigeria",2018
20/04/2018,53:46.4,6.6725,3.1682,-15.3,G,1.394197174,"Ado Odo/Ota, Ogun, 112104, Nigeria",2018
20/04/2018,57:36.4,6.6739,3.1692,16.9,G,1.549237217,"Ado Odo/Ota, Ogun, 112104, Nigeria",2018
20/04/2018,58:27.7,6.6649,3.1695,7.8,G,1.543798238,"Ado Odo/Ota, Ogun, 112104, Nigeria",2018
20/04/2018,58:43.0,6.6759,3.1436,17.1,G,1.586507735,"Ado Odo/Ota, Ogun, 112104, Nigeria",2018
20/04/2018,00:21.2,6.6695,3.1533,6.1,G,0.317815451,"Covenant University, Idi-Iroko Road, Ado Odo/Ota, Ogun, 112104, Nigeria",2018
20/04/2018,00:33.8,6.6788,3.156,-21.1,G,1.102133465,"Idi-Iroko Road, Ado Odo/Ota, Ogun, 112104, Nigeria",2018
20/04/2018,05:18.4,6.6818,3.1529,-60.3,G,1.478803307,"Idi-Iroko Road, Ado Odo/Ota, Ogun, 112104, Nigeria",2018
20/04/2018,05:18.6,6.6745,3.1518,-46.2,G,0.784845261,"Ado Odo/Ota, Ogun, Nigeria",2018
20/04/2018,05:18.7,6.661,3.1657,-13.2,G,1.375148224,"Ado Odo/Ota, Ogun, 112104, Nigeria",2018
20/04/2018,05:19.0,6.677,3.1664,-18.3,G,1.450750516,"Ado Odo/Ota, Ogun, 112104, Nigeria",2018
20/04/2018,07:49.3,6.6817,3.1519,20,G,1.498527978,"Idi-Iroko Road, Ado Odo/Ota, Ogun, 112104, Nigeria",2018
20/04/2018,12:23.3,6.6666,3.1515,11.5,G,0.56932124,"Ado Odo/Ota, Ogun, 112104, Nigeria",2018
20/04/2018,13:11.4,6.6758,3.1615,11.1,G,0.971995825,"Covenant University, Idi-Iroko Road, Ado Odo/Ota, Ogun, 112104, Nigeria",2018
20/04/2018,14:32.8,6.6784,3.1537,8.8,G,1.090595795,"Ado Odo/Ota, Ogun, 112104, Nigeria",2018
20/04/2018,21:58.7,6.68,3.1437,15.6,G,1.845338573,"Ado Odo/Ota, Ogun, Nigeria",2018
20/04/2018,23:43.5,6.6743,3.1418,17.6,G,1.691199919,"Ado Odo/Ota, Ogun, 112104, Nigeria",2018
20/04/2018,24:13.3,6.6812,3.1499,12.4,G,1.531183126,"Ado Odo/Ota, Ogun, 112104, Nigeria",2018
20/04/2018,24:45.2,6.6733,3.1586,9.8,G,0.562264562,"Covenant University, Idi-Iroko Road, Ado Odo/Ota, Ogun, 112104, Nigeria",2018
20/04/2018,33:43.3,6.665,3.1438,17.6,G,1.426783087,"Ado Odo/Ota, Ogun, 112104, Nigeria",2018
4/5/2018,09:28.4,6.6679,3.1389,56.1,G,1.904018867,"Ado Odo/Ota, Ogun, 112104, Nigeria",2018
10/5/2018,10:13.0,6.6822,3.149,-24.8,G,1.675579501,"Ado Odo/Ota, Ogun, 112104, Nigeria",2018
10/5/2018,19:19.7,6.682,3.1501,11.8,G,1.601926385,"Idi-Iroko Road, Ado Odo/Ota, Ogun, 112104, Nigeria",2018
10/5/2018,20:01.8,6.6718,3.16,48.8,G,0.537820048,"Covenant University, Idi-Iroko Road, Ado Odo/Ota, Ogun, 112104, Nigeria",2018
10/5/2018,25:47.2,6.6742,3.161,9.8,G,0.800190514,"Covenant University, Idi-Iroko Road, Ado Odo/Ota, Ogun, 112104, Nigeria",2018
10/5/2018,30:19.7,6.6855,3.1549,17.9,G,1.851907796,"Isale, Ado Odo/Ota, Ogun, 112104, Nigeria",2018
10/5/2018,31:16.5,6.6829,3.148,-53.1,G,1.79713904,"Ado Odo/Ota, Ogun, 112104, Nigeria",2018
12/5/2018,14:41.1,6.6708,3.1697,-37.2,G,1.515759267,"Ado Odo/Ota, Ogun, 112104, Nigeria",2018
12/5/2018,15:44.9,6.653,3.1577,-17.2,G,1.775457545,"Ado Odo/Ota, Ogun, 112104, Nigeria",2018
12/5/2018,20:05.3,6.6694,3.1498,-7.3,G,0.699327982,"Ado Odo/Ota, Ogun, 112104, Nigeria",2018
12/5/2018,23:57.1,6.677,3.1687,11,G,1.657253319,"Ado Odo/Ota, Ogun, 112104, Nigeria",2018
12/5/2018,26:35.8,6.675,3.1645,26.8,G,1.148967993,"Ado Odo/Ota, Ogun, 112104, Nigeria",2018
12/5/2018,31:10.0,6.6776,3.1687,22.9,G,1.694486146,"Ado Odo/Ota, Ogun, 112104, Nigeria",2018
12/5/2018,39:04.9,6.6643,3.1437,23.5,G,1.462615232,"Ado Odo/Ota, Ogun, 112104, Nigeria",2018
17/05/2018,16:12.4,6.6654,3.168,27.6,G,1.369155874,"Ado Odo/Ota, Ogun, 112104, Nigeria",2018
17/05/2018,34:48.7,6.6615,3.1487,25,G,1.159738687,"Ado Odo/Ota, Ogun, 112104, Nigeria",2018
17/05/2018,36:43.7,6.6708,3.1513,-23.6,G,0.572269014,"Ado Odo/Ota, Ogun, 112104, Nigeria",2018
17/05/2018,44:05.8,6.6802,3.1462,49.9,G,1.667346667,"Ado Odo/Ota, Ogun, 112104, Nigeria",2018
17/05/2018,47:13.6,6.6735,3.1391,44,G,1.947450861,"Ado Odo/Ota, Ogun, 112104, Nigeria",2018
7/7/2018,37:26.1,6.6811,3.1643,72.2,G,1.631434972,"A5-1, Otta, Ado Odo/Ota, Ogun, 112104, Nigeria",2018
7/7/2018,37:36.9,6.6808,3.1627,18.2,G,1.51119377,"A5-1, Otta, Ado Odo/Ota, Ogun, 112104, Nigeria",2018
7/7/2018,43:25.5,6.6531,3.1598,-25.8,G,1.802297458,"Ado Odo/Ota, Ogun, 112104, Nigeria",2018
7/7/2018,43:54.1,6.6728,3.1503,8,G,0.775261435,"Ado Odo/Ota, Ogun, 112104, Nigeria",2018
7/7/2018,48:02.9,6.6753,3.1458,-27.4,G,1.343509341,"Ado Odo/Ota, Ogun, 112104, Nigeria",2018
7/7/2018,48:05.5,6.6768,3.1525,16.6,G,0.965859023,"Ado Odo/Ota, Ogun, Nigeria",2018
7/7/2018,48:05.9,6.6689,3.1498,5.3,G,0.697016267,"Ado Odo/Ota, Ogun, 112104, Nigeria",2018
7/7/2018,50:28.2,6.6588,3.1587,-16.2,G,1.157697784,"Ado Odo/Ota, Ogun, 112104, Nigeria",2018
7/7/2018,50:54.2,6.6708,3.165,-32.5,G,1.004446624,"Ado Odo/Ota, Ogun, 112104, Nigeria",2018
7/7/2018,50:54.6,6.6835,3.1641,-17.2,G,1.848795078,"Ado Odo/Ota, Ogun, 112104, Nigeria",2018
7/7/2018,50:54.6,6.6605,3.1408,-26.3,G,1.931228538,"Ado Odo/Ota, Ogun, 112104, Nigeria",2018
7/7/2018,50:54.9,6.6828,3.1486,-25,G,1.755236866,"Ado Odo/Ota, Ogun, 112104, Nigeria",2018
7/7/2018,50:55.0,6.666,3.1424,-15.6,G,1.547991239,"Ado Odo/Ota, Ogun, 112104, Nigeria",2018
7/7/2018,50:55.0,6.6801,3.1529,-8.3,G,1.296081309,"Ado Odo/Ota, Ogun, 112104, Nigeria",2018
7/7/2018,50:59.9,6.6816,3.1457,-27.8,G,1.822033072,"Ado Odo/Ota, Ogun, 112104, Nigeria",2018
7/7/2018,51:44.3,6.6693,3.169,-23,G,1.424215306,"Ado Odo/Ota, Ogun, 112104, Nigeria",2018
7/7/2018,53:10.0,6.6645,3.1393,-31.4,G,1.919737184,"Ado Odo/Ota, Ogun, 112104, Nigeria",2018
7/7/2018,54:55.4,6.6726,3.1438,-26.9,G,1.42090659,"Ado Odo/Ota, Ogun, 112104, Nigeria",2018
7/7/2018,55:06.6,6.6544,3.1665,13.1,G,1.977909052,"Ado Odo/Ota, Ogun, 112104, Nigeria",2018
7/7/2018,55:27.5,6.6683,3.1504,-48.6,G,0.634139909,"Ado Odo/Ota, Ogun, 112104, Nigeria",2018
7/7/2018,56:04.6,6.6553,3.1642,-45.3,G,1.755357068,"Ado Odo/Ota, Ogun, 112104, Nigeria",2018
7/7/2018,58:11.7,6.6764,3.1701,-19.4,G,1.756259342,"Ado Odo/Ota, Ogun, 112104, Nigeria",2018
7/7/2018,58:12.3,6.6643,3.1505,-20.5,G,0.802748366,"Ado Odo/Ota, Ogun, 112104, Nigeria",2018
7/7/2018,59:34.0,6.6728,3.1612,18.6,G,0.710640168,"Covenant University Centre for Research Innovation and Discovery, A5-1, Otta, Ado Odo/Ota, Ogun, 112104, Nigeria",2018
7/7/2018,00:03.6,6.6805,3.1423,-19.5,G,1.998379387,"Ado Odo/Ota, Ogun, 112104, Nigeria",2018
7/7/2018,01:25.7,6.6535,3.1479,-84.1,G,1.936621926,"Ado Odo/Ota, Ogun, 112104, Nigeria",2018
7/7/2018,03:44.5,6.6605,3.1552,-12.6,G,0.938213843,"proposed covenant university college of medcine, Ado Odo/Ota, Ogun, 112104, Nigeria",2018
7/7/2018,04:09.6,6.6638,3.1715,7.9,G,1.791319949,"Ado Odo/Ota, Ogun, 112104, Nigeria",2018
7/7/2018,04:21.4,6.665,3.1681,-23.2,G,1.392911692,"Ado Odo/Ota, Ogun, 112104, Nigeria",2018
7/7/2018,04:21.6,6.6743,3.1546,-28.1,G,0.624404258,"Covenant University, Idi-Iroko Road, Ado Odo/Ota, Ogun, 112104, Nigeria",2018
7/7/2018,04:21.7,6.6776,3.171,-27.4,G,1.908439653,"Ado Odo/Ota, Ogun, 112104, Nigeria",2018
7/7/2018,09:32.9,6.6622,3.1632,28.5,G,1.079888571,"Anjorin Street, Ado Odo/Ota, Ogun, 112104, Nigeria",2018
7/7/2018,11:17.9,6.667,3.1475,-15.7,G,0.973951796,"Ado Odo/Ota, Ogun, 112104, Nigeria",2018
7/7/2018,12:44.3,6.653,3.1619,-16.9,G,1.878888924,"Ado Odo/Ota, Ogun, 112104, Nigeria",2018
7/7/2018,19:52.0,6.6683,3.1526,-27.8,G,0.39326612,"Covenant University, Idi-Iroko Road, Ado Odo/Ota, Ogun, 112104, Nigeria",2018
7/7/2018,26:14.0,6.6672,3.1694,-32.1,G,1.479627659,"Ado Odo/Ota, Ogun, 112104, Nigeria",2018
7/7/2018,37:54.8,6.6729,3.1685,-48.9,G,1.439114913,"Ado Odo/Ota, Ogun, 112104, Nigeria",2018
10/7/2018,20:15.1,6.6663,3.1461,-10.2,G,1.142516631,"Ado Odo/Ota, Ogun, 112104, Nigeria",2018
11/7/2018,06:40.9,6.6692,3.1688,30.1,G,1.401820036,"Ado Odo/Ota, Ogun, 112104, Nigeria",2018
21/07/2018,45:15.8,6.6605,3.1419,-47.6,G,1.825795149,"Ado Odo/Ota, Ogun, 112104, Nigeria",2018
20/08/2018,50:49.4,6.6679,3.1397,-39.5,G,1.815819358,"Ado Odo/Ota, Ogun, 112104, Nigeria",2018
23/08/2018,46:52.0,6.6835,3.163,-23.6,G,1.793998137,"Ado Odo/Ota, Ogun, 112104, Nigeria",2018
7/9/2018,12:25.7,6.6622,3.1491,-12.5,G,1.073676909,"Ado Odo/Ota, Ogun, 112104, Nigeria",2018
7/9/2018,14:12.1,6.657,3.1465,11.2,G,1.695405624,"Ado Odo/Ota, Ogun, 112104, Nigeria",2018
7/9/2018,15:54.4,6.6578,3.1506,-87.9,G,1.375076565,"Ado Odo/Ota, Ogun, 112104, Nigeria",2018
7/9/2018,32:19.6,6.6718,3.1609,54.6,G,0.620090968,"Covenant University, Idi-Iroko Road, Ado Odo/Ota, Ogun, 112104, Nigeria",2018
7/9/2018,45:36.7,6.6711,3.1709,-12.2,G,1.651720631,"Ado Odo/Ota, Ogun, 112104, Nigeria",2018
7/9/2018,50:24.1,6.6711,3.1577,-31.5,G,0.302064041,"Covenant University, Idi-Iroko Road, Ado Odo/Ota, Ogun, 112104, Nigeria",2018
7/9/2018,56:01.9,6.6737,3.1501,14,G,0.85260162,"Ado Odo/Ota, Ogun, 112104, Nigeria",2018
10/9/2018,46:11.8,6.6754,3.1622,5.1,G,0.988125956,"Covenant University, Idi-Iroko Road, Ado Odo/Ota, Ogun, 112104, Nigeria",2018
10/9/2018,08:12.3,6.6748,3.1665,-10.8,G,1.322300717,"Ado Odo/Ota, Ogun, 112104, Nigeria",2018
15/09/2018,41:53.3,6.6762,3.1652,-25,G,1.291704814,"Ado Odo/Ota, Ogun, 112104, Nigeria",2018
15/09/2018,05:19.9,6.6578,3.1513,-23.2,G,1.34264643,"Ado Odo/Ota, Ogun, 112104, Nigeria",2018
15/09/2018,05:20.0,6.6659,3.1506,-23.8,G,0.693488828,"Ado Odo/Ota, Ogun, 112104, Nigeria",2018
18/09/2018,28:23.9,6.6692,3.1637,-3.7,C,0.838849838,"Ado Odo/Ota, Ogun, 112104, Nigeria",2018
18/09/2018,30:42.2,6.6619,3.1517,5.4,C,0.917208724,"Ado Odo/Ota, Ogun, 112104, Nigeria",2018
21/09/2018,07:26.4,6.6651,3.1682,13.9,C,1.40002815,"Ado Odo/Ota, Ogun, 112104, Nigeria",2018
21/09/2018,09:21.3,6.6617,3.1675,-24.5,G,1.490341993,"Ado Odo/Ota, Ogun, 112104, Nigeria",2018
21/09/2018,09:21.4,6.6714,3.154,-25.4,G,0.363767704,"Covenant University, Idi-Iroko Road, Ado Odo/Ota, Ogun, 112104, Nigeria",2018
21/09/2018,09:21.5,6.6526,3.151,-31.6,G,1.897168998,"Ado Odo/Ota, Ogun, 112104, Nigeria",2018
21/09/2018,09:21.8,6.6797,3.1459,-19.8,G,1.648306431,"Ado Odo/Ota, Ogun, 112104, Nigeria",2018
21/09/2018,09:22.0,6.682,3.1523,-16.1,G,1.517431888,"Idi-Iroko Road, Ado Odo/Ota, Ogun, 112104, Nigeria",2018
21/09/2018,19:20.4,6.6793,3.1553,-32.2,G,1.161123302,"Idi-Iroko Road, Ado Odo/Ota, Ogun, 112104, Nigeria",2018
21/09/2018,23:05.5,6.6728,3.1463,-9.5,G,1.167577016,"Ado Odo/Ota, Ogun, 112104, Nigeria",2018
21/09/2018,23:12.1,6.6558,3.1493,-27.5,G,1.638327449,"Ado Odo/Ota, Ogun, 112104, Nigeria",2018
21/09/2018,23:12.4,6.6615,3.1663,-16.3,G,1.393315634,"Ado Odo/Ota, Ogun, 112104, Nigeria",2018
23/09/2018,50:46.5,6.6656,3.1583,-10.5,G,0.438388046,"Idi-Iroko Road, Ado Odo/Ota, Ogun, 112104, Nigeria",2018
23/09/2018,55:55.8,6.667,3.1538,7.5,C,0.330552438,"proposed covenant university college of medcine, Ado Odo/Ota, Ogun, 112104, Nigeria",2018
23/09/2018,56:34.9,6.6544,3.1546,-22,G,1.619712255,"Ado Odo/Ota, Ogun, 112104, Nigeria",2018
23/09/2018,00:08.8,6.6821,3.1608,-20.8,G,1.557610426,"Idi-Iroko Road, Otta, Ado Odo/Ota, Ogun, 112104, Nigeria",2018
23/09/2018,00:09.3,6.68,3.1492,-4.4,G,1.452254169,"Ado Odo/Ota, Ogun, 112104, Nigeria",2018
23/09/2018,00:25.7,6.6857,3.1603,9,C,1.925705379,"Ado Odo/Ota, Ogun, 112104, Nigeria",2018
23/09/2018,44:27.6,6.6814,3.1518,17,G,1.470392278,"Idi-Iroko Road, Ado Odo/Ota, Ogun, 112104, Nigeria",2018
23/09/2018,10:08.8,6.6537,3.1556,37.7,G,1.689870599,"Ado Odo/Ota, Ogun, 112104, Nigeria",2018
25/09/2018,59:54.8,6.6632,3.1582,-4.4,C,0.673332181,"Idi-Iroko Road, Ado Odo/Ota, Ogun, 112104, Nigeria",2018
26/09/2018,44:01.1,6.6608,3.1674,-26.7,G,1.537358011,"Ado Odo/Ota, Ogun, 112104, Nigeria",2018
3/10/2018,38:27.6,6.685,3.1536,-14.8,C,1.812812538,"Ado Odo/Ota, Ogun, 112104, Nigeria",2018
7/10/2018,53:05.7,6.6619,3.1601,7.4,C,0.893314487,"Ado Odo/Ota, Ogun, 112104, Nigeria",2018
7/10/2018,53:05.8,6.6691,3.1659,10.4,C,1.081364715,"Ado Odo/Ota, Ogun, 112104, Nigeria",2018
7/10/2018,58:32.3,6.6629,3.1491,10.1,C,1.021300559,"Ado Odo/Ota, Ogun, 112104, Nigeria",2018
7/10/2018,07:46.5,6.6771,3.1484,10.2,C,1.248559289,"Ado Odo/Ota, Ogun, 112104, Nigeria",2018
7/10/2018,10:58.7,6.6674,3.1516,18.8,C,0.5250063,"Ado Odo/Ota, Ogun, 112104, Nigeria",2018
7/10/2018,12:07.4,6.6779,3.1464,16.5,C,1.467740157,"Ado Odo/Ota, Ogun, 112104, Nigeria",2018
7/10/2018,14:53.3,6.6591,3.1446,23.3,G,1.67363544,"Ado Odo/Ota, Ogun, 112104, Nigeria",2018
9/10/2018,49:20.7,6.6668,3.1405,-10.7,C,1.739710237,"Ado Odo/Ota, Ogun, 112104, Nigeria",2018
9/10/2018,52:15.0,6.6723,3.1489,-22,G,0.882120796,"Ado Odo/Ota, Ogun, 112104, Nigeria",2018
9/10/2018,57:59.2,6.6766,3.1466,-68.2,G,1.355944601,"Ado Odo/Ota, Ogun, 112104, Nigeria",2018
11/10/2018,13:05.2,6.6714,3.1541,8.1,C,0.356789665,"Covenant University, Idi-Iroko Road, Ado Odo/Ota, Ogun, 112104, Nigeria",2018
11/10/2018,29:18.8,6.6691,3.1717,-44.6,G,1.721836659,"Ado Odo/Ota, Ogun, 112104, Nigeria",2018
11/10/2018,31:34.8,6.6531,3.1641,-11.3,G,1.964889228,"Ado Odo/Ota, Ogun, 112104, Nigeria",2018
11/10/2018,37:18.8,6.677,3.166,-16.6,G,1.416414775,"Ado Odo/Ota, Ogun, 112104, Nigeria",2018
15/10/2018,20:50.3,6.6592,3.1483,-10.8,C,1.380190023,"Ado Odo/Ota, Ogun, 112104, Nigeria",2018
15/10/2018,46:16.7,6.6682,3.1734,10.8,C,1.910966603,"Ado Odo/Ota, Ogun, 112104, Nigeria",2018
23/10/2018,14:06.6,6.6656,3.1674,9.4,C,1.299306749,"Ado Odo/Ota, Ogun, 112104, Nigeria",2018
23/10/2018,15:34.1,6.6746,3.1664,7,C,1.30173654,"Ado Odo/Ota, Ogun, 112104, Nigeria",2018
23/10/2018,36:31.9,6.6632,3.1645,-48.6,G,1.121849676,"Anjorin Street, Ado Odo/Ota, Ogun, 112104, Nigeria",2018
23/10/2018,39:06.4,6.6797,3.1595,-29.1,G,1.25905627,"Ado Odo/Ota, Ogun, 112104, Nigeria",2018
23/10/2018,39:06.4,6.6644,3.1409,-12.1,G,1.752544968,"Ado Odo/Ota, Ogun, 112104, Nigeria",2018
23/10/2018,40:32.7,6.68,3.1627,7.7,C,1.43387041,"A5-1, Otta, Ado Odo/Ota, Ogun, 112104, Nigeria",2018
23/10/2018,40:37.9,6.6715,3.1543,5.5,G,0.352573149,"Covenant University, Idi-Iroko Road, Ado Odo/Ota, Ogun, 112104, Nigeria",2018
23/10/2018,40:38.8,6.6789,3.1644,-7.8,G,1.441251125,"Ado Odo/Ota, Ogun, 112104, Nigeria",2018
23/10/2018,40:52.3,6.6783,3.1576,10.4,C,1.059308062,"Ado Odo/Ota, Ogun, 112104, Nigeria",2018
23/10/2018,43:45.6,6.6524,3.159,-14.6,G,1.86103538,"Ado Odo/Ota, Ogun, 112104, Nigeria",2018
23/10/2018,45:08.6,6.6626,3.172,-14.3,G,1.889022785,"Ado Odo/Ota, Ogun, 112104, Nigeria",2018
23/10/2018,47:51.9,6.6589,3.1457,7.3,C,1.59869341,"Ado Odo/Ota, Ogun, 112104, Nigeria",2018
23/10/2018,48:45.3,6.6838,3.166,16.2,C,1.985411996,"Ado Odo/Ota, Ogun, 112104, Nigeria",2018
23/10/2018,49:36.9,6.6591,3.171,-16,G,1.971997751,"Ado Odo/Ota, Ogun, 112104, Nigeria",2018
23/10/2018,50:41.1,6.6556,3.154,7.7,C,1.49593918,"Ado Odo/Ota, Ogun, 112104, Nigeria",2018
23/10/2018,50:52.2,6.6832,3.1581,7.8,C,1.606411098,"Ado Odo/Ota, Ogun, 112104, Nigeria",2018
23/10/2018,52:39.6,6.6705,3.1708,-10.4,G,1.632137634,"Ado Odo/Ota, Ogun, 112104, Nigeria",2018
23/10/2018,52:45.4,6.6557,3.1632,-9.7,C,1.66243959,"Ado Odo/Ota, Ogun, 112104, Nigeria",2018
23/10/2018,55:45.1,6.6554,3.1676,-7.3,C,1.9646233,"Ado Odo/Ota, Ogun, 112104, Nigeria",2018
23/10/2018,55:45.1,6.6595,3.1603,-9,C,1.141911486,"Ado Odo/Ota, Ogun, 112104, Nigeria",2018
23/10/2018,56:07.0,6.6636,3.1684,-9.3,C,1.479160423,"Ado Odo/Ota, Ogun, 112104, Nigeria",2018
23/10/2018,58:57.9,6.6617,3.1629,12.8,G,1.095979602,"Anjorin Street, Ado Odo/Ota, Ogun, 112104, Nigeria",2018
26/10/2018,24:16.3,6.6832,3.1473,3.9,C,1.865273787,"Idi-Iroko Road, Ado Odo/Ota, Ogun, 112104, Nigeria",2018
26/10/2018,29:12.9,6.6773,3.1421,3.3,C,1.808096169,"Ado Odo/Ota, Ogun, Nigeria",2018
26/10/2018,31:47.5,6.6679,3.1634,6.7,C,0.812479776,"Ado Odo/Ota, Ogun, 112104, Nigeria",2018
27/10/2018,51:46.0,6.6755,3.1485,-45.8,G,1.116685754,"Ado Odo/Ota, Ogun, 112104, Nigeria",2018
27/10/2018,51:46.2,6.6644,3.1623,-11.5,G,0.846369983,"Anjorin Street, Ado Odo/Ota, Ogun, 112104, Nigeria",2018
27/10/2018,04:37.3,6.6602,3.1622,-39.7,G,1.177154851,"Ado Odo/Ota, Ogun, 112104, Nigeria",2018
27/10/2018,04:37.4,6.6567,3.1673,-31,G,1.834126443,"Ado Odo/Ota, Ogun, 112104, Nigeria",2018
27/10/2018,07:35.8,6.6543,3.1613,-22.8,G,1.720462447,"Ado Odo/Ota, Ogun, 112104, Nigeria",2018
28/10/2018,32:42.4,6.6709,3.1728,-17.8,G,1.856676384,"Ado Odo/Ota, Ogun, 112104, Nigeria",2018
28/10/2018,45:23.2,6.6701,3.1415,-7.2,C,1.619296104,"Ado Odo/Ota, Ogun, 112104, Nigeria",2018
28/10/2018,54:43.9,6.6705,3.1687,9.9,C,1.401841141,"Ado Odo/Ota, Ogun, 112104, Nigeria",2018
28/10/2018,58:35.2,6.666,3.1628,9.2,C,0.805559408,"Ado Odo/Ota, Ogun, 112104, Nigeria",2018
28/10/2018,58:40.3,6.6617,3.1638,4.1,C,1.16623662,"Anjorin Street, Ado Odo/Ota, Ogun, 112104, Nigeria",2018
28/10/2018,01:11.2,6.6724,3.1494,-10.6,G,0.8377278,"Ado Odo/Ota, Ogun, 112104, Nigeria",2018
28/10/2018,01:28.4,6.667,3.1397,-13.6,C,1.824617649,"Ado Odo/Ota, Ogun, 112104, Nigeria",2018
28/10/2018,04:16.3,6.6829,3.1594,-9.4,C,1.599746128,"Ado Odo/Ota, Ogun, 112104, Nigeria",2018
28/10/2018,05:09.6,6.6769,3.1588,9.2,C,0.93899087,"Ado Odo/Ota, Ogun, 112104, Nigeria",2018
28/10/2018,07:42.3,6.6557,3.1655,-7.4,C,1.796104638,"Ado Odo/Ota, Ogun, 112104, Nigeria",2018
28/10/2018,09:09.3,6.6796,3.1695,15.7,C,1.898696145,"A5-1, Otta, Ado Odo/Ota, Ogun, 112104, Nigeria",2018
28/10/2018,09:10.9,6.6777,3.1713,2.6,C,1.942644346,"Ado Odo/Ota, Ogun, 112104, Nigeria",2018
28/10/2018,09:38.2,6.6656,3.1704,-20.4,G,1.619927113,"Ado Odo/Ota, Ogun, 112104, Nigeria",2018
28/10/2018,09:48.3,6.6775,3.1637,10.1,G,1.272512929,"Ado Odo/Ota, Ogun, 112104, Nigeria",2018
28/10/2018,11:07.6,6.672,3.1672,8,C,1.272603314,"Ado Odo/Ota, Ogun, 112104, Nigeria",2018
28/10/2018,12:11.0,6.6766,3.1494,8.3,C,1.133381783,"Ado Odo/Ota, Ogun, 112104, Nigeria",2018
28/10/2018,12:56.5,6.6738,3.1505,-13.2,G,0.825981698,"Ado Odo/Ota, Ogun, 112104, Nigeria",2018
28/10/2018,13:31.2,6.6734,3.1699,-6.4,C,1.603358496,"Ado Odo/Ota, Ogun, 112104, Nigeria",2018
28/10/2018,14:12.2,6.684,3.1613,-5,G,1.775314278,"Ado Odo/Ota, Ogun, 112104, Nigeria",2018
28/10/2018,14:35.9,6.6652,3.1426,4.6,C,1.547557742,"Ado Odo/Ota, Ogun, 112104, Nigeria",2018
28/10/2018,15:13.1,6.6707,3.1441,3.1,C,1.341734869,"Ado Odo/Ota, Ogun, 112104, Nigeria",2018
28/10/2018,15:52.8,6.6604,3.1693,-13,G,1.735727904,"Ado Odo/Ota, Ogun, 112104, Nigeria",2018
28/10/2018,16:22.1,6.6687,3.1725,-9.6,C,1.810153266,"Ado Odo/Ota, Ogun, 112104, Nigeria",2018
28/10/2018,16:53.2,6.6563,3.1527,6.1,C,1.449630449,"Ado Odo/Ota, Ogun, 112104, Nigeria",2018
28/10/2018,17:52.3,6.6578,3.1578,-5.9,G,1.247057057,"proposed covenant university college of medcine, Ado Odo/Ota, Ogun, 112104, Nigeria",2018
28/10/2018,18:35.7,6.6663,3.1644,-4.6,C,0.959643828,"Ado Odo/Ota, Ogun, 112104, Nigeria",2018
28/10/2018,18:54.5,6.6703,3.1513,-8,C,0.554033962,"Ado Odo/Ota, Ogun, 112104, Nigeria",2018
28/10/2018,19:41.5,6.6733,3.1491,7,C,0.916600897,"Ado Odo/Ota, Ogun, 112104, Nigeria",2018
28/10/2018,19:55.2,6.6599,3.1436,5.2,C,1.705383048,"Ado Odo/Ota, Ogun, 112104, Nigeria",2018
28/10/2018,19:59.3,6.673,3.1548,4.5,G,0.47952014,"Covenant University, Idi-Iroko Road, Ado Odo/Ota, Ogun, 112104, Nigeria",2018
28/10/2018,20:56.8,6.658,3.1696,-6.6,C,1.919741661,"Ado Odo/Ota, Ogun, 112104, Nigeria",2018
28/10/2018,21:19.3,6.671,3.1495,13.4,C,0.766954246,"Ado Odo/Ota, Ogun, 112104, Nigeria",2018
28/10/2018,22:01.4,6.6514,3.1598,-26.8,G,1.986895402,"Ado Odo/Ota, Ogun, 112104, Nigeria",2018
28/10/2018,22:01.5,6.6542,3.1618,-10.5,G,1.750009781,"Ado Odo/Ota, Ogun, 112104, Nigeria",2018
28/10/2018,22:35.6,6.6547,3.1489,22.1,G,1.767351946,"Ado Odo/Ota, Ogun, 112104, Nigeria",2018
28/10/2018,23:10.7,6.6658,3.171,7.7,C,1.679860544,"Ado Odo/Ota, Ogun, 112104, Nigeria",2018
28/10/2018,24:06.1,6.6799,3.1641,12.4,C,1.509160347,"A5-1, Otta, Ado Odo/Ota, Ogun, 112104, Nigeria",2018
28/10/2018,24:06.2,6.6637,3.1689,-12.2,C,1.525747559,"Ado Odo/Ota, Ogun, 112104, Nigeria",2018
